Entity,Code,Day,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron
Netherlands,NLD,2021-11-29,0,0,0,0,0,0,533,0,0,0,0,14
New Zealand,NZL,2020-08-17,0,0,0,0,0,0,0,0,37,0,0,0
New Zealand,NZL,2020-08-31,0,0,0,0,0,0,0,0,74,0,0,0
New Zealand,NZL,2020-09-14,0,0,0,0,0,0,0,0,33,0,0,0
New Zealand,NZL,2020-10-26,0,0,0,0,0,0,0,0,36,0,0,0
New Zealand,NZL,2020-11-09,0,0,0,0,0,0,0,0,33,0,0,0
New Zealand,NZL,2021-07-26,0,0,0,0,0,0,49,0,0,0,0,0
New Zealand,NZL,2021-08-09,0,0,0,0,0,0,31,0,0,0,0,0
New Zealand,NZL,2021-08-23,0,0,0,0,0,0,173,0,0,0,0,0
New Zealand,NZL,2021-09-06,0,0,0,0,0,0,615,0,0,0,0,0
New Zealand,NZL,2021-09-20,0,0,0,0,0,0,238,0,0,0,0,0
New Zealand,NZL,2021-10-04,0,0,0,0,0,0,276,0,0,0,0,0
New Zealand,NZL,2021-10-18,0,0,0,0,0,0,581,0,0,0,0,0
New Zealand,NZL,2021-11-01,0,0,0,0,0,0,577,0,0,0,0,0
New Zealand,NZL,2021-11-15,0,0,0,0,0,0,361,0,0,0,0,0
New Zealand,NZL,2021-11-29,0,0,0,0,0,0,154,0,0,0,0,0
Nigeria,NGA,2020-05-25,0,0,0,0,0,0,0,0,31,0,0,0
Nigeria,NGA,2020-07-20,0,0,0,0,0,0,0,0,48,0,0,0
Nigeria,NGA,2020-12-07,0,0,0,0,0,0,0,0,31,0,0,0
Nigeria,NGA,2020-12-21,0,0,0,0,0,1,0,2,31,0,0,0
Nigeria,NGA,2021-01-04,0,0,0,0,0,19,0,14,40,0,0,0
Nigeria,NGA,2021-01-11,0,0,0,0,0,45,0,57,29,0,0,0
Nigeria,NGA,2021-01-25,0,0,0,0,0,63,0,49,15,0,0,0
Nigeria,NGA,2021-02-08,1,0,0,0,0,103,23,73,31,0,0,0
Nigeria,NGA,2021-02-22,0,0,0,0,0,103,0,38,23,0,0,0
Nigeria,NGA,2021-03-08,0,0,0,0,0,38,22,18,32,0,0,0
Nigeria,NGA,2021-03-22,0,0,0,0,0,20,1,7,13,0,0,0
Nigeria,NGA,2021-07-12,0,0,0,0,0,3,36,0,4,0,0,0
Nigeria,NGA,2021-07-26,0,0,0,0,0,0,91,0,3,0,0,0
Nigeria,NGA,2021-08-09,2,0,0,0,0,6,454,5,30,0,0,0
Nigeria,NGA,2021-08-23,0,0,0,0,0,8,521,0,5,0,0,0
Nigeria,NGA,2021-09-06,0,0,0,0,0,4,547,0,3,0,0,0
Nigeria,NGA,2021-09-20,0,0,0,0,0,5,276,0,5,0,0,0
Nigeria,NGA,2021-10-04,0,0,0,0,0,0,74,0,0,0,0,0
Nigeria,NGA,2021-11-29,0,0,0,0,0,0,30,0,0,0,0,6
North Macedonia,MKD,2021-01-25,0,0,0,0,0,0,0,8,60,0,0,0
North Macedonia,MKD,2021-02-08,0,1,0,0,0,0,0,15,45,0,0,0
North Macedonia,MKD,2021-02-22,0,0,0,0,0,0,0,29,29,0,0,0
North Macedonia,MKD,2021-04-05,0,0,0,0,0,0,0,35,1,0,0,0
North Macedonia,MKD,2021-04-19,0,0,0,0,0,0,0,101,2,0,0,0
North Macedonia,MKD,2021-05-17,0,0,0,0,0,0,0,30,0,0,0,0
North Macedonia,MKD,2021-11-15,0,0,0,0,0,0,37,0,0,0,0,0
Norway,NOR,2020-06-22,0,0,0,0,0,0,0,0,31,0,0,0
Norway,NOR,2020-07-06,0,0,0,0,0,0,0,0,61,0,0,0
Norway,NOR,2020-07-20,0,0,0,0,0,0,0,0,33,0,0,0
Norway,NOR,2020-08-03,0,0,0,0,0,0,0,0,84,0,0,0
Norway,NOR,2020-08-17,0,0,0,0,0,0,0,0,164,0,0,0
Norway,NOR,2020-08-31,0,0,0,0,0,0,0,0,47,0,0,0
Norway,NOR,2020-09-14,0,0,0,0,0,0,0,0,109,0,0,0
Norway,NOR,2020-09-28,0,0,0,0,0,0,0,0,117,0,0,0
Norway,NOR,2020-10-12,0,0,0,0,0,0,0,0,156,0,0,0
Norway,NOR,2020-10-26,0,0,0,0,0,0,0,0,204,0,0,0
Norway,NOR,2020-11-09,0,0,0,0,0,0,0,0,265,0,0,0
Norway,NOR,2020-11-23,0,0,0,0,0,0,0,0,163,0,0,0
Norway,NOR,2020-12-07,0,0,0,0,0,0,0,0,187,0,0,0
Norway,NOR,2020-12-21,0,1,0,0,0,0,0,16,257,0,0,0
Norway,NOR,2021-01-04,1,0,0,0,0,0,0,31,240,0,0,0
Norway,NOR,2021-01-11,1,0,0,0,0,0,0,30,235,0,0,0
Norway,NOR,2021-01-25,2,0,0,0,0,2,0,95,641,0,0,0
Norway,NOR,2021-02-08,15,1,0,0,0,15,0,366,1003,0,0,0
Norway,NOR,2021-02-22,55,0,0,0,0,13,0,683,653,0,0,0
Norway,NOR,2021-03-08,142,1,1,0,0,14,0,1147,242,0,0,0
Norway,NOR,2021-03-22,86,0,2,0,0,29,0,1473,81,0,0,0
Norway,NOR,2021-04-05,53,0,1,0,0,21,0,1229,24,0,0,0
Norway,NOR,2021-04-19,35,1,1,2,0,11,1,1776,20,0,0,0
Norway,NOR,2021-05-03,8,0,0,1,0,9,5,1615,16,0,0,0
Norway,NOR,2021-05-17,6,0,0,0,0,3,42,1775,11,0,0,0
Norway,NOR,2021-05-31,2,0,0,0,0,0,50,1356,9,0,0,0
Norway,NOR,2021-06-14,1,0,2,0,0,0,92,1033,6,0,0,0
Norway,NOR,2021-06-28,1,0,1,0,0,0,169,648,8,0,0,0
Norway,NOR,2021-07-12,1,0,1,0,0,0,492,366,6,1,0,0
Norway,NOR,2021-07-26,2,0,2,0,0,0,760,118,10,0,0,0
Norway,NOR,2021-08-09,0,0,1,0,0,0,1247,72,0,0,0,0
Norway,NOR,2021-08-23,0,0,0,0,0,0,1736,11,0,0,0,0
Norway,NOR,2021-09-06,0,0,0,0,0,0,1916,0,1,0,0,0
Norway,NOR,2021-09-20,0,0,0,0,0,0,2088,1,0,0,0,0
Norway,NOR,2021-10-04,0,0,0,0,0,0,1630,0,0,0,0,0
Norway,NOR,2021-10-18,0,0,0,0,0,0,1356,1,0,0,0,0
Norway,NOR,2021-11-01,0,0,0,0,0,0,1951,0,0,0,0,0
Norway,NOR,2021-11-15,0,0,0,0,0,0,831,0,0,0,0,0
Norway,NOR,2021-11-29,0,0,0,0,0,0,113,0,0,0,0,2
Oman,OMN,2020-05-25,0,0,0,0,0,0,0,0,55,0,0,0
Oman,OMN,2021-05-03,2,0,0,1,0,0,5,45,0,0,0,0
Oman,OMN,2021-06-14,0,0,0,0,0,0,31,12,0,0,0,0
Oman,OMN,2021-06-28,0,0,0,0,0,0,63,8,0,0,0,0
Pakistan,PAK,2021-03-22,1,0,0,0,0,0,0,30,0,0,0,0
Pakistan,PAK,2021-04-19,3,0,0,0,0,0,1,131,3,0,0,0
Pakistan,PAK,2021-05-03,4,0,0,0,0,0,0,47,2,0,0,0
Pakistan,PAK,2021-05-17,13,0,0,0,0,0,1,15,1,0,0,0
Pakistan,PAK,2021-05-31,19,0,1,0,0,0,14,41,5,0,0,0
Pakistan,PAK,2021-06-14,30,0,0,0,0,1,42,117,5,0,0,0
Pakistan,PAK,2021-06-28,9,0,0,0,0,1,8,36,0,0,0,0
Pakistan,PAK,2021-07-12,7,0,0,0,0,0,35,17,0,0,0,0
Pakistan,PAK,2021-07-26,3,0,0,0,0,0,57,7,0,0,0,0
Pakistan,PAK,2021-08-09,0,0,0,0,0,0,120,1,0,0,0,0
Pakistan,PAK,2021-08-23,0,0,0,0,0,0,105,0,0,0,0,0
Pakistan,PAK,2021-09-06,0,0,0,0,0,0,167,2,1,0,0,0
Pakistan,PAK,2021-09-20,0,0,0,0,0,0,62,0,0,0,0,0
Pakistan,PAK,2021-10-18,0,0,0,0,0,0,46,0,0,0,0,0
Pakistan,PAK,2021-11-01,0,0,0,0,0,0,37,0,0,0,0,0
Pakistan,PAK,2021-11-15,0,0,0,0,0,0,38,0,0,0,0,0
Papua New Guinea,PNG,2020-08-17,0,0,0,0,0,0,0,0,32,0,0,0
Papua New Guinea,PNG,2021-02-22,0,0,0,0,0,0,0,0,59,0,0,0
Papua New Guinea,PNG,2021-03-08,0,0,0,0,0,0,0,0,131,0,0,0
Papua New Guinea,PNG,2021-03-22,0,0,0,0,0,0,0,0,235,0,0,0
Papua New Guinea,PNG,2021-04-05,0,0,0,0,0,0,0,0,441,0,0,0
Papua New Guinea,PNG,2021-04-19,0,0,0,0,0,0,0,0,95,0,0,0
Papua New Guinea,PNG,2021-05-03,0,0,0,0,0,0,0,0,103,0,0,0
Papua New Guinea,PNG,2021-05-17,0,0,0,0,0,0,0,0,137,0,0,0
Papua New Guinea,PNG,2021-08-23,0,0,0,0,0,0,74,0,3,0,0,0
Papua New Guinea,PNG,2021-09-06,0,0,0,0,0,0,307,0,0,0,0,0
Papua New Guinea,PNG,2021-09-20,0,0,0,0,0,0,140,0,3,0,0,0
Papua New Guinea,PNG,2021-10-04,0,0,0,0,0,0,152,0,4,0,0,0
Papua New Guinea,PNG,2021-10-18,0,0,0,0,0,0,58,0,0,0,0,0
Paraguay,PRY,2021-02-08,0,0,3,0,0,0,0,0,63,0,0,0
Paraguay,PRY,2021-02-22,0,0,12,0,0,0,0,0,49,0,0,0
Paraguay,PRY,2021-03-08,0,0,16,0,0,0,0,2,52,0,0,0
Paraguay,PRY,2021-03-22,0,0,24,0,0,0,0,1,30,0,0,0
Paraguay,PRY,2021-04-19,0,0,21,0,0,0,1,2,7,0,0,0
Paraguay,PRY,2021-06-14,0,0,41,0,0,0,0,0,0,0,0,0
Paraguay,PRY,2021-07-12,0,0,42,0,0,0,11,0,6,0,0,0
Paraguay,PRY,2021-08-09,0,0,16,0,0,0,45,0,3,0,0,0
Paraguay,PRY,2021-08-23,0,0,8,0,0,0,51,0,1,0,0,0
Paraguay,PRY,2021-09-06,0,0,3,0,0,0,75,0,0,0,0,0
Paraguay,PRY,2021-10-04,0,0,3,0,0,0,29,0,1,0,0,0
Peru,PER,2020-05-11,0,0,0,0,0,0,0,0,49,0,0,0
Peru,PER,2020-05-25,0,0,0,0,0,0,0,0,50,0,0,0
Peru,PER,2020-06-22,0,0,0,0,0,0,0,0,92,0,0,0
Peru,PER,2020-07-06,0,0,0,0,0,0,0,0,35,0,0,0
Peru,PER,2020-08-17,0,0,0,0,0,0,0,0,49,0,0,0
Peru,PER,2020-08-31,0,0,0,0,0,0,0,0,105,0,0,0
Peru,PER,2020-09-14,0,0,0,0,0,0,0,0,44,0,0,0
Peru,PER,2020-09-28,0,0,0,0,0,0,0,0,33,0,0,0
Peru,PER,2020-10-26,0,0,0,0,0,0,0,0,127,0,0,0
Peru,PER,2020-11-23,0,0,0,0,0,0,0,0,32,0,0,0
Peru,PER,2020-12-07,0,0,0,0,0,0,0,0,33,0,0,0
Peru,PER,2020-12-21,0,0,1,0,0,0,0,0,129,0,0,0
Peru,PER,2021-01-04,0,0,11,0,0,0,0,1,95,2,0,0
Peru,PER,2021-01-25,0,0,8,0,0,0,0,2,82,31,0,0
Peru,PER,2021-02-08,0,1,11,0,0,0,0,0,56,23,0,0
Peru,PER,2021-02-22,0,0,13,0,0,0,0,0,66,40,0,0
Peru,PER,2021-03-08,0,2,17,0,0,0,0,1,45,90,0,0
Peru,PER,2021-03-22,0,0,29,0,0,0,0,2,31,176,0,0
Peru,PER,2021-04-05,0,0,27,0,0,0,0,7,25,131,0,0
Peru,PER,2021-04-19,0,0,85,0,0,0,0,9,29,399,0,0
Peru,PER,2021-05-03,0,0,45,0,0,0,0,0,9,253,0,0
Peru,PER,2021-05-17,0,0,56,0,0,0,3,2,8,243,0,0
Peru,PER,2021-05-31,0,0,67,0,0,0,0,0,6,206,1,0
Peru,PER,2021-06-14,0,0,155,0,0,0,3,0,11,621,5,0
Peru,PER,2021-06-28,0,0,106,0,0,0,10,0,13,343,7,0
Peru,PER,2021-07-12,0,0,145,0,0,0,8,0,9,280,7,0
Peru,PER,2021-07-26,0,0,191,0,0,0,51,0,2,321,21,0
Peru,PER,2021-08-09,0,0,174,0,0,0,100,0,7,186,32,0
Peru,PER,2021-08-23,0,0,248,0,0,0,135,0,5,214,43,0
Peru,PER,2021-09-06,0,0,165,0,0,0,253,0,3,147,35,0
Peru,PER,2021-09-20,0,0,194,0,0,0,418,0,1,115,28,0
Peru,PER,2021-10-04,0,0,133,0,0,0,578,0,0,69,3,0
Peru,PER,2021-10-18,0,0,49,0,0,0,653,0,0,20,7,0
Peru,PER,2021-11-01,0,0,31,0,0,0,657,0,0,9,9,0
Peru,PER,2021-11-15,0,0,16,0,0,0,415,0,0,6,3,0
Philippines,PHL,2020-11-09,0,0,0,0,0,0,0,0,141,0,0,0
Philippines,PHL,2020-11-23,0,0,0,0,0,0,0,0,178,0,0,0
Philippines,PHL,2020-12-07,0,0,0,0,0,0,0,0,233,0,0,0
Philippines,PHL,2020-12-21,0,0,0,0,0,0,0,1,297,0,0,0
Philippines,PHL,2021-01-04,0,0,0,0,0,0,0,5,233,0,0,0
Philippines,PHL,2021-01-11,0,0,0,0,0,1,0,16,323,0,0,0
Philippines,PHL,2021-01-25,0,0,0,0,0,1,0,34,495,0,0,0
Philippines,PHL,2021-02-08,4,0,0,0,0,0,0,19,533,0,0,0
Philippines,PHL,2021-02-22,50,0,1,0,0,3,0,77,320,0,0,0
Philippines,PHL,2021-03-08,102,0,0,0,0,0,0,73,128,0,0,0
Philippines,PHL,2021-03-22,363,0,1,0,0,0,0,293,123,0,0,0
Philippines,PHL,2021-04-05,548,0,0,0,0,2,0,372,94,0,0,0
Philippines,PHL,2021-04-19,188,0,0,0,0,0,4,144,50,0,0,0
Philippines,PHL,2021-05-03,189,0,0,0,0,0,3,164,38,0,0,0
Philippines,PHL,2021-05-17,165,0,0,0,0,0,11,149,18,0,0,0
Philippines,PHL,2021-05-31,164,0,0,0,0,0,2,144,10,0,0,0
Philippines,PHL,2021-06-14,284,0,1,0,0,1,2,260,27,0,0,0
Philippines,PHL,2021-06-28,409,0,0,0,0,0,40,348,39,0,0,0
Philippines,PHL,2021-07-12,335,0,0,0,0,0,252,230,69,0,0,0
Philippines,PHL,2021-07-26,252,0,0,0,0,0,541,244,77,0,0,0
Philippines,PHL,2021-08-09,115,0,0,0,0,0,1085,138,62,0,0,0
Philippines,PHL,2021-08-23,42,0,0,0,0,0,1025,41,11,0,0,0
Philippines,PHL,2021-09-06,0,0,0,0,0,0,259,2,1,0,0,0
Poland,POL,2020-05-11,0,0,0,0,0,0,0,0,59,0,0,0
Poland,POL,2020-12-21,0,0,0,0,0,0,0,0,53,0,0,0
Poland,POL,2021-01-04,0,0,0,0,0,0,0,1,119,0,0,0
Poland,POL,2021-01-11,0,0,0,0,0,0,0,1,55,0,0,0
Poland,POL,2021-01-25,0,0,0,0,0,0,0,24,235,0,0,0
Poland,POL,2021-02-08,0,0,0,0,0,0,0,69,310,0,0,0
Poland,POL,2021-02-22,4,0,0,0,0,0,0,405,320,0,0,0
Poland,POL,2021-03-08,5,0,0,0,0,6,0,1133,341,0,0,0
Poland,POL,2021-03-22,4,0,0,0,0,4,0,1958,180,0,0,0
Poland,POL,2021-04-05,6,0,0,0,0,0,0,1753,44,0,0,0
Poland,POL,2021-04-19,4,0,6,0,0,0,0,2742,29,0,0,0
Poland,POL,2021-05-03,9,0,3,0,0,0,16,2597,10,0,0,0
Poland,POL,2021-05-17,9,0,0,0,0,0,43,2502,13,0,0,0
Poland,POL,2021-05-31,1,0,7,0,0,0,37,1574,7,0,0,0
Poland,POL,2021-06-14,3,0,4,0,0,0,26,574,12,0,2,0
Poland,POL,2021-06-28,0,0,2,0,0,0,31,110,6,1,0,0
Poland,POL,2021-07-12,2,0,2,0,0,0,112,63,7,0,0,0
Poland,POL,2021-07-26,0,0,1,0,0,0,212,20,6,0,4,0
Poland,POL,2021-08-09,0,0,1,0,0,0,313,7,10,0,2,0
Poland,POL,2021-08-23,0,0,0,0,0,0,747,2,1,0,0,0
Poland,POL,2021-09-06,0,0,0,0,0,0,933,2,0,0,0,0
Poland,POL,2021-09-20,0,0,0,0,0,0,1420,0,0,0,0,0
Poland,POL,2021-10-04,0,0,0,0,0,0,1701,2,2,0,0,0
Poland,POL,2021-10-18,0,0,0,0,0,0,2227,0,0,0,0,0
Poland,POL,2021-11-01,0,0,0,0,0,0,2673,0,3,0,0,0
Poland,POL,2021-11-15,0,0,0,0,0,0,3282,0,0,0,0,0
Poland,POL,2021-11-29,0,0,0,0,0,0,1269,0,0,0,0,0
Portugal,PRT,2020-06-08,0,0,0,0,0,0,0,0,92,0,0,0
Portugal,PRT,2020-06-22,0,0,0,0,0,0,0,0,37,0,0,0
Portugal,PRT,2020-07-06,0,0,0,0,0,0,0,0,53,0,0,0
Portugal,PRT,2020-08-31,0,0,0,0,0,0,0,0,36,0,0,0
Portugal,PRT,2020-11-23,0,0,0,0,0,0,0,1,371,0,0,0
Portugal,PRT,2020-12-07,0,0,0,0,0,0,0,0,32,0,0,0
Portugal,PRT,2020-12-21,0,0,0,0,0,0,0,22,22,0,0,0
Portugal,PRT,2021-01-04,1,0,0,0,0,0,0,76,217,0,0,0
Portugal,PRT,2021-01-11,2,0,0,0,0,0,0,38,198,0,0,0
Portugal,PRT,2021-01-25,0,0,0,0,0,0,0,119,618,0,0,0
Portugal,PRT,2021-02-08,1,0,0,0,0,0,0,92,108,0,0,0
Portugal,PRT,2021-02-22,7,0,10,0,0,0,0,491,393,0,0,0
Portugal,PRT,2021-03-08,27,0,11,0,2,2,0,590,103,0,0,0
Portugal,PRT,2021-03-22,14,0,13,0,0,2,0,347,67,0,0,0
Portugal,PRT,2021-04-05,7,0,7,0,0,0,0,54,2,0,0,0
Portugal,PRT,2021-04-19,22,0,65,8,0,4,1,1444,41,1,0,0
Portugal,PRT,2021-05-03,7,0,13,0,0,1,4,63,10,0,0,0
Portugal,PRT,2021-05-17,22,0,25,1,0,11,63,891,48,0,0,0
Portugal,PRT,2021-05-31,1,0,7,0,0,0,77,24,1,0,0,0
Portugal,PRT,2021-06-14,2,0,24,0,0,8,671,520,7,1,14,0
Portugal,PRT,2021-06-28,4,0,12,0,0,1,975,169,2,0,7,0
Portugal,PRT,2021-07-12,0,0,3,0,0,1,1056,69,1,0,2,0
Portugal,PRT,2021-07-26,1,0,3,0,0,1,1231,12,2,0,0,0
Portugal,PRT,2021-08-09,0,0,2,0,0,0,947,5,1,0,0,0
Portugal,PRT,2021-08-23,0,0,0,0,0,0,1000,0,2,0,0,0
Portugal,PRT,2021-09-06,0,0,2,0,0,0,1107,0,0,0,0,0
Portugal,PRT,2021-09-20,0,0,7,0,0,0,1085,0,0,0,0,0
Portugal,PRT,2021-10-04,0,0,0,0,0,0,1040,0,0,0,0,0
Portugal,PRT,2021-10-18,0,0,0,0,0,0,888,0,0,0,0,0
Portugal,PRT,2021-11-01,0,0,0,0,0,0,1074,0,1,0,0,0
Portugal,PRT,2021-11-15,0,0,0,0,0,0,917,0,1,0,0,0
Portugal,PRT,2021-11-29,0,0,0,0,0,0,915,0,0,0,0,13
Qatar,QAT,2020-05-11,0,0,0,0,0,0,0,0,172,0,0,0
Qatar,QAT,2020-05-25,0,0,0,0,0,0,0,0,175,0,0,0
Qatar,QAT,2020-06-08,0,0,0,0,0,0,0,0,179,0,0,0
Qatar,QAT,2020-06-22,0,0,0,0,0,0,0,0,154,0,0,0
Qatar,QAT,2020-07-06,0,0,0,0,0,0,0,0,97,0,0,0
Qatar,QAT,2020-07-20,0,0,0,0,0,0,0,0,61,0,0,0
Qatar,QAT,2020-08-17,0,0,0,0,0,0,0,0,90,0,0,0
Qatar,QAT,2020-08-31,0,0,0,0,0,0,0,0,47,0,0,0
Qatar,QAT,2020-09-14,0,0,0,0,0,0,0,0,57,0,0,0
Qatar,QAT,2020-10-12,0,0,0,0,0,0,0,0,34,0,0,0
Qatar,QAT,2021-01-04,1,0,0,0,0,0,0,9,136,0,0,0
Qatar,QAT,2021-02-08,12,0,0,0,0,0,0,22,34,0,0,0
Qatar,QAT,2021-02-22,26,0,0,0,0,0,0,36,32,0,0,0
Qatar,QAT,2021-03-08,33,0,0,0,0,0,0,47,10,0,0,0
Qatar,QAT,2021-03-22,84,0,0,0,0,0,0,34,3,0,0,0
Qatar,QAT,2021-04-05,53,0,0,0,0,0,0,14,4,0,0,0
Qatar,QAT,2021-04-19,97,0,0,3,0,3,4,10,2,0,0,0
Qatar,QAT,2021-05-03,208,0,0,3,0,0,61,33,45,0,0,0
Qatar,QAT,2021-05-17,85,0,0,0,0,0,53,19,38,0,0,0
Qatar,QAT,2021-05-31,17,0,0,0,0,0,31,14,16,0,0,0
Qatar,QAT,2021-06-14,10,0,0,0,0,0,43,5,0,0,0,0
Qatar,QAT,2021-08-23,0,0,0,0,0,0,520,0,0,0,0,0
Qatar,QAT,2021-09-06,0,0,0,0,0,0,444,0,0,0,0,0
Qatar,QAT,2021-09-20,0,0,0,0,0,0,183,0,0,0,0,0
Qatar,QAT,2021-10-04,0,0,0,0,0,0,84,0,0,0,0,0
Qatar,QAT,2021-11-01,0,0,0,0,0,0,49,1,0,0,0,0
Romania,ROU,2020-05-11,0,0,0,0,0,0,0,0,33,0,0,0
Romania,ROU,2020-08-03,0,0,0,0,0,0,0,0,81,0,0,0
Romania,ROU,2020-08-31,0,0,0,0,0,0,0,0,79,0,0,0
Romania,ROU,2020-09-14,0,0,0,0,0,0,0,0,48,0,0,0
Romania,ROU,2020-09-28,0,0,0,0,0,0,0,0,63,0,0,0
Romania,ROU,2020-10-26,0,0,0,0,0,0,0,0,53,0,0,0
Romania,ROU,2020-11-23,0,0,0,0,0,0,0,0,42,0,0,0
Romania,ROU,2020-12-07,0,0,0,0,0,0,0,0,153,0,0,0
Romania,ROU,2020-12-21,0,0,0,0,0,0,0,1,99,0,0,0
Romania,ROU,2021-01-04,0,0,0,0,0,0,0,0,95,0,0,0
Romania,ROU,2021-01-11,0,0,0,0,0,0,0,6,60,0,0,0
Romania,ROU,2021-01-25,0,0,0,0,0,0,0,20,71,0,0,0
Romania,ROU,2021-02-08,0,0,0,0,0,0,0,79,62,0,0,0
Romania,ROU,2021-02-22,0,0,0,0,0,0,0,131,25,0,0,0
Romania,ROU,2021-03-08,0,0,2,0,0,0,0,197,61,0,0,0
Romania,ROU,2021-03-22,0,0,0,0,0,0,0,235,22,0,0,0
Romania,ROU,2021-04-05,2,0,1,0,0,0,13,259,17,0,0,0
Romania,ROU,2021-04-19,0,0,1,0,2,0,0,172,9,0,0,0
Romania,ROU,2021-05-03,1,0,2,0,0,0,3,121,4,0,0,0
Romania,ROU,2021-05-17,4,0,0,1,0,0,10,150,2,0,0,0
Romania,ROU,2021-05-31,1,0,5,0,0,0,12,133,1,0,0,0
Romania,ROU,2021-06-14,0,0,4,0,0,0,23,90,2,0,0,0
Romania,ROU,2021-06-28,0,0,2,0,0,0,23,47,0,0,0,0
Romania,ROU,2021-07-12,0,0,0,0,0,0,35,21,2,0,0,0
Romania,ROU,2021-07-26,0,0,0,0,0,0,78,17,1,0,1,0
Romania,ROU,2021-08-09,0,0,0,0,0,0,253,7,2,0,0,0
Romania,ROU,2021-08-23,0,0,0,0,0,0,278,3,0,0,0,0
Romania,ROU,2021-09-06,0,0,0,0,0,0,585,1,0,0,0,0
Romania,ROU,2021-09-20,0,0,0,0,0,0,1054,1,0,0,0,0
Romania,ROU,2021-10-04,0,0,0,0,0,0,977,1,0,0,0,0
Romania,ROU,2021-10-18,0,0,0,0,0,0,836,0,0,0,0,0
Romania,ROU,2021-11-01,0,0,0,0,0,0,402,0,0,0,0,0
Romania,ROU,2021-11-15,0,0,0,0,0,0,97,0,0,0,0,0
Russia,RUS,2020-05-11,0,0,0,0,0,0,0,0,65,0,0,0
Russia,RUS,2020-05-25,0,0,0,0,0,0,0,0,122,0,0,0
Russia,RUS,2020-06-08,0,0,0,0,0,0,0,0,154,0,0,0
Russia,RUS,2020-06-22,0,0,0,0,0,0,0,0,63,0,0,0
Russia,RUS,2020-07-06,0,0,0,0,0,0,0,0,37,0,0,0
Russia,RUS,2020-07-20,0,0,0,0,0,0,0,0,77,0,0,0
Russia,RUS,2020-08-03,0,0,0,0,0,0,0,0,53,0,0,0
Russia,RUS,2020-08-17,0,0,0,0,0,0,0,0,59,0,0,0
Russia,RUS,2020-08-31,0,0,0,0,0,0,0,0,73,0,0,0
Russia,RUS,2020-09-14,0,0,0,0,0,0,0,0,134,0,0,0
Russia,RUS,2020-09-28,0,0,0,0,0,0,0,0,228,0,0,0
Russia,RUS,2020-10-12,0,0,0,0,0,0,0,0,228,0,0,0
Russia,RUS,2020-10-26,0,0,0,0,0,0,0,0,104,0,0,0
Russia,RUS,2020-11-09,0,0,0,0,0,0,0,0,91,0,0,0
Russia,RUS,2020-11-23,0,0,0,0,0,0,0,0,275,0,0,0
Russia,RUS,2020-12-07,0,0,0,0,0,0,0,0,145,0,0,0
Russia,RUS,2020-12-21,0,0,0,0,0,0,0,0,188,0,0,0
Russia,RUS,2021-01-04,0,0,0,0,0,0,0,1,246,0,0,0
Russia,RUS,2021-01-11,0,0,0,0,0,0,0,0,48,0,0,0
Russia,RUS,2021-01-25,1,0,0,0,0,0,0,4,69,0,0,0
Russia,RUS,2021-02-22,4,0,0,0,0,0,0,14,285,0,0,0
Russia,RUS,2021-03-08,1,0,0,0,0,0,1,37,149,0,0,0
Russia,RUS,2021-03-22,4,0,0,0,0,0,0,40,217,0,0,0
Russia,RUS,2021-04-05,3,0,0,0,0,0,1,78,138,0,0,0
Russia,RUS,2021-04-19,5,0,0,1,0,0,4,58,245,0,0,0
Russia,RUS,2021-05-03,4,0,0,0,0,1,25,62,219,0,0,0
Russia,RUS,2021-05-17,4,0,1,0,0,3,91,47,141,0,0,0
Russia,RUS,2021-05-31,0,0,0,0,0,1,322,42,109,0,0,0
Russia,RUS,2021-06-14,3,0,0,0,0,3,746,14,71,0,0,0
Russia,RUS,2021-06-28,0,0,0,0,0,0,518,8,16,0,0,0
Russia,RUS,2021-07-12,0,0,0,0,0,0,659,1,3,0,0,0
Russia,RUS,2021-07-26,0,0,0,0,0,0,204,0,10,0,0,0
Russia,RUS,2021-08-09,0,0,0,0,0,0,241,1,14,0,0,0
Russia,RUS,2021-08-23,0,0,0,0,0,0,214,0,13,0,0,0
Russia,RUS,2021-09-06,0,0,0,0,0,0,276,0,0,0,0,0
Russia,RUS,2021-09-20,0,0,0,0,0,0,378,0,1,0,0,0
Russia,RUS,2021-10-04,0,0,0,0,0,0,395,0,2,0,0,0
Russia,RUS,2021-10-18,0,0,0,0,0,0,669,0,0,0,0,0
Russia,RUS,2021-11-01,0,0,0,0,0,0,639,0,0,0,0,0
Russia,RUS,2021-11-15,0,0,0,0,0,0,162,0,0,0,0,0
Russia,RUS,2021-11-29,0,0,0,0,0,0,56,0,0,0,0,0
Rwanda,RWA,2020-08-31,0,0,0,0,0,0,0,0,59,0,0,0
Rwanda,RWA,2020-12-21,0,0,0,0,0,0,0,0,47,0,0,0
Rwanda,RWA,2021-01-25,3,0,0,0,0,2,0,2,49,0,0,0
Rwanda,RWA,2021-06-28,13,0,0,0,0,0,97,1,8,0,0,0
Rwanda,RWA,2021-07-12,6,0,0,0,0,0,50,1,2,0,0,0
Rwanda,RWA,2021-08-09,0,0,0,0,0,0,54,2,0,0,0,0
Rwanda,RWA,2021-09-06,0,0,0,0,0,0,38,0,2,0,0,0
Senegal,SEN,2020-06-22,0,0,0,0,0,0,0,0,62,0,0,0
